PartitionKey,RowKey,Timestamp,RequestId,RequestId@type,BatchId,BatchId@type,ContentList,ContentList@type,BatchStatus,BatchStatus@type,CreationDate,CreationDate@type,LastUpdate,LastUpdate@type
89528a2dc6f04655_f83f579c2a9846eaac65c546c706cd67|bc8c3e9c-3bc7-4119-94db-ef98c034de63,e804fcd5-c952-4d41-9757-91bafebb5179,2017-06-19T12:27:17.330Z,bc8c3e9c-3bc7-4119-94db-ef98c034de63,Edm.String,e804fcd5-c952-4d41-9757-91bafebb5179,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-06-19T12:27:10.959Z,Edm.DateTime,2017-06-19T12:27:10.959Z,Edm.DateTime
8a79fa2b15cc7f6b_f83f579c2a9846eaac65c546c706cd67|2f64b476-e011-45c4-afb7-0a7ef6d4f51e,2f46c0f7-f831-4fb0-b980-39833dd57f2a,2018-03-15T06:54:38.865Z,2f64b476-e011-45c4-afb7-0a7ef6d4f51e,Edm.String,2f46c0f7-f831-4fb0-b980-39833dd57f2a,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-03-15T06:52:25.622Z,Edm.DateTime,2018-03-15T06:52:25.622Z,Edm.DateTime
8a79fa2b15cc7f6b_f83f579c2a9846eaac65c546c706cd67|c5a3a16c-d0bd-45bb-8863-e41ac6dc575f,88f13e59-8ffd-404d-ac39-f40b183b9bd8,2018-03-15T06:52:35.370Z,c5a3a16c-d0bd-45bb-8863-e41ac6dc575f,Edm.String,88f13e59-8ffd-404d-ac39-f40b183b9bd8,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-03-15T06:52:27.097Z,Edm.DateTime,2018-03-15T06:52:27.097Z,Edm.DateTime
8b133504998ca8c9_f83f579c2a9846eaac65c546c706cd67|423d2944-91f7-4ffd-9445-420ef9154223,186cbfc1-cf2c-48be-b1c2-9b11997c8b78,2017-06-26T07:36:59.027Z,423d2944-91f7-4ffd-9445-420ef9154223,Edm.String,186cbfc1-cf2c-48be-b1c2-9b11997c8b78,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-06-26T07:36:54.920Z,Edm.DateTime,2017-06-26T07:36:54.920Z,Edm.DateTime
8d8f839ce3bb2bc8_f83f579c2a9846eaac65c546c706cd67|15f7c3d7-77a5-48a0-abdc-234736a288ec,ec96aa09-17e1-4272-a7a6-93f9442488aa,2017-06-08T12:36:53.037Z,15f7c3d7-77a5-48a0-abdc-234736a288ec,Edm.String,ec96aa09-17e1-4272-a7a6-93f9442488aa,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-05-03T11:30:03.194Z,Edm.DateTime,2017-05-03T11:30:03.194Z,Edm.DateTime
8d8f839ce3bb2bc8_f83f579c2a9846eaac65c546c706cd67|39a5e410-15af-4cde-8a44-e45b51b29ba7,4dafa1f9-1ee3-44dc-be8e-af3498771247,2017-05-03T11:30:28.849Z,39a5e410-15af-4cde-8a44-e45b51b29ba7,Edm.String,4dafa1f9-1ee3-44dc-be8e-af3498771247,Edm.String,UserNames|Advert1;,Edm.String,4,Edm.String,2017-05-03T11:30:05.771Z,Edm.DateTime,2017-05-03T11:30:05.771Z,Edm.DateTime
8d8f839ce3bb2bc8_f83f579c2a9846eaac65c546c706cd67|47b64e3f-5d4b-4881-9075-d6a01f66e4da,68a91068-9394-42ed-b646-3732b0212d75,2017-05-03T11:30:00.510Z,47b64e3f-5d4b-4881-9075-d6a01f66e4da,Edm.String,68a91068-9394-42ed-b646-3732b0212d75,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2017-05-03T11:30:01.197Z,Edm.DateTime,2017-05-03T11:30:01.197Z,Edm.DateTime
8d8f839ce3bb2bc8_f83f579c2a9846eaac65c546c706cd67|518b6439-109a-4361-9dbc-49eee7bd4d6b,77e82eec-d367-4786-90a8-f8d6375127b5,2017-07-17T12:15:41.911Z,518b6439-109a-4361-9dbc-49eee7bd4d6b,Edm.String,77e82eec-d367-4786-90a8-f8d6375127b5,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-05-03T11:30:05.557Z,Edm.DateTime,2017-05-03T11:30:05.557Z,Edm.DateTime
8d8f839ce3bb2bc8_f83f579c2a9846eaac65c546c706cd67|5275e9c2-df68-4292-a819-a13fbdbd0c0e,6bb265e7-96bc-430b-a257-a1afda09fb71,2017-04-23T13:18:22.296Z,5275e9c2-df68-4292-a819-a13fbdbd0c0e,Edm.String,6bb265e7-96bc-430b-a257-a1afda09fb71,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2017-04-23T13:18:22.519Z,Edm.DateTime,2017-04-23T13:18:22.519Z,Edm.DateTime
8d8f839ce3bb2bc8_f83f579c2a9846eaac65c546c706cd67|53bc1b42-bd34-41d6-a02b-a758ffacdc5a,51f98b6b-e40f-4d7d-8c3d-fa808f96f074,2017-04-23T13:47:16.885Z,53bc1b42-bd34-41d6-a02b-a758ffacdc5a,Edm.String,51f98b6b-e40f-4d7d-8c3d-fa808f96f074,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-04-23T13:18:19.544Z,Edm.DateTime,2017-04-23T13:18:19.544Z,Edm.DateTime
8d8f839ce3bb2bc8_f83f579c2a9846eaac65c546c706cd67|b7bfa676-a2e6-47df-b8e2-562caeaf667a,24e44ad7-097b-447c-9458-0bd6a382cdec,2017-05-03T11:30:01.713Z,b7bfa676-a2e6-47df-b8e2-562caeaf667a,Edm.String,24e44ad7-097b-447c-9458-0bd6a382cdec,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2017-05-03T11:30:01.619Z,Edm.DateTime,2017-05-03T11:30:01.619Z,Edm.DateTime
8d8f839ce3bb2bc8_f83f579c2a9846eaac65c546c706cd67|b94baa7b-1505-4a85-8ada-0e661eaba406,419f2481-e60b-4cf0-8acd-a6d55779b99a,2017-05-06T07:47:17.669Z,b94baa7b-1505-4a85-8ada-0e661eaba406,Edm.String,419f2481-e60b-4cf0-8acd-a6d55779b99a,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-04-23T13:18:23.591Z,Edm.DateTime,2017-04-23T13:18:23.591Z,Edm.DateTime
8d8f839ce3bb2bc8_f83f579c2a9846eaac65c546c706cd67|e561ec23-e3d0-4354-9810-f57200cda846,57f9783c-bc65-4135-94be-b4f92fe5b338,2017-05-03T11:30:03.607Z,e561ec23-e3d0-4354-9810-f57200cda846,Edm.String,57f9783c-bc65-4135-94be-b4f92fe5b338,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2017-05-03T11:30:04.452Z,Edm.DateTime,2017-05-03T11:30:04.452Z,Edm.DateTime
8dc321bdd78356bc_f83f579c2a9846eaac65c546c706cd67|049a4b2a-6db9-437f-9b4b-25dd836f9380,dd6e9cb8-a689-4f13-adcb-7dd4984dde6b,2017-07-12T12:38:06.983Z,049a4b2a-6db9-437f-9b4b-25dd836f9380,Edm.String,dd6e9cb8-a689-4f13-adcb-7dd4984dde6b,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2017-07-12T12:38:06.310Z,Edm.DateTime,2017-07-12T12:38:06.310Z,Edm.DateTime
8dc321bdd78356bc_f83f579c2a9846eaac65c546c706cd67|c126a3b3-0fad-4eda-a55a-da7862aced25,8f65e9f3-aee9-4ad9-a86b-17eef7d8461d,2017-07-12T12:38:22.863Z,c126a3b3-0fad-4eda-a55a-da7862aced25,Edm.String,8f65e9f3-aee9-4ad9-a86b-17eef7d8461d,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2017-07-12T12:38:22.512Z,Edm.DateTime,2017-07-12T12:38:22.512Z,Edm.DateTime
8f5ce9a8d15ddb69_f83f579c2a9846eaac65c546c706cd67|a31180b2-5a88-4c45-b111-d3da990c85e5,b9c3f27c-da6b-420f-a4ac-dc3c4c491e29,2016-09-23T15:58:50.238Z,a31180b2-5a88-4c45-b111-d3da990c85e5,Edm.String,b9c3f27c-da6b-420f-a4ac-dc3c4c491e29,Edm.String,UserNames|Advert1;,Edm.String,4,Edm.String,2016-09-23T15:57:21.058Z,Edm.DateTime,2016-09-23T15:57:21.058Z,Edm.DateTime
8f5ce9a8d15ddb69_f83f579c2a9846eaac65c546c706cd67|a3bf4236-90c4-440f-855c-a7b5cd03d272,48ac1a29-7d51-4d58-b7b9-451d6d3ba0cd,2016-09-23T16:15:59.325Z,a3bf4236-90c4-440f-855c-a7b5cd03d272,Edm.String,48ac1a29-7d51-4d58-b7b9-451d6d3ba0cd,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2016-09-23T15:57:58.578Z,Edm.DateTime,2016-09-23T15:57:58.578Z,Edm.DateTime
9180440f858ec72c_f83f579c2a9846eaac65c546c706cd67|55bdb61c-2d09-49d8-a72e-5c8edd6079a7,0fd5bc7e-c9ba-42db-9268-15f4c38b4eb7,2017-07-03T12:00:50.863Z,55bdb61c-2d09-49d8-a72e-5c8edd6079a7,Edm.String,0fd5bc7e-c9ba-42db-9268-15f4c38b4eb7,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2017-07-03T12:00:50.094Z,Edm.DateTime,2017-07-03T12:00:50.094Z,Edm.DateTime
9180440f858ec72c_f83f579c2a9846eaac65c546c706cd67|caa43199-2d24-4d42-8b79-8335a1823ec0,15a31fb2-0844-4fb6-86bb-e4cbaf9a145f,2017-07-03T12:01:04.289Z,caa43199-2d24-4d42-8b79-8335a1823ec0,Edm.String,15a31fb2-0844-4fb6-86bb-e4cbaf9a145f,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2017-07-03T12:01:04.250Z,Edm.DateTime,2017-07-03T12:01:04.250Z,Edm.DateTime
920705511b8c3420_f83f579c2a9846eaac65c546c706cd67|54441c1f-ce24-46ef-beb0-e31205c93d0c,f0c349b6-dfb1-44aa-9d2d-5c75c614ae4b,2017-02-16T22:11:21.236Z,54441c1f-ce24-46ef-beb0-e31205c93d0c,Edm.String,f0c349b6-dfb1-44aa-9d2d-5c75c614ae4b,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-02-10T17:32:23.789Z,Edm.DateTime,2017-02-10T17:32:23.789Z,Edm.DateTime
94a18c8e09eb2a1d_f83f579c2a9846eaac65c546c706cd67|908432c8-02f5-43f9-9dc7-bba0a122bc78,e835e2b2-a3bf-4f52-a3db-55d2f5b32c45,2017-07-30T17:30:09.742Z,908432c8-02f5-43f9-9dc7-bba0a122bc78,Edm.String,e835e2b2-a3bf-4f52-a3db-55d2f5b32c45,Edm.String,UserNames|Advert1;,Edm.String,4,Edm.String,2017-07-29T19:00:53.018Z,Edm.DateTime,2017-07-29T19:00:53.018Z,Edm.DateTime
94a18c8e09eb2a1d_f83f579c2a9846eaac65c546c706cd67|9a8c64b4-f6f3-4889-b30a-a5bdb8c0e235,5ba85c8d-a848-440e-af71-0ba0d19ce6fa,2017-07-29T19:01:00.397Z,9a8c64b4-f6f3-4889-b30a-a5bdb8c0e235,Edm.String,5ba85c8d-a848-440e-af71-0ba0d19ce6fa,Edm.String,UserNames|Advert1;,Edm.String,4,Edm.String,2017-07-29T19:00:53.741Z,Edm.DateTime,2017-07-29T19:00:53.741Z,Edm.DateTime
9a96def568d8b9e1_f83f579c2a9846eaac65c546c706cd67|0c265d8d-9916-4acc-ab14-bf4b3bec56bc,1acba5aa-adca-47e5-9d92-a3bdfd5e7cf6,2016-08-13T17:27:51.861Z,0c265d8d-9916-4acc-ab14-bf4b3bec56bc,Edm.String,1acba5aa-adca-47e5-9d92-a3bdfd5e7cf6,Edm.String,UserNames|Advert1;UserNames|Advert2;UserNames|Advert3;UserNames|Advert4;UserNames|Advert5;,Edm.String,5,Edm.String,2016-08-12T22:27:19.378Z,Edm.DateTime,2016-08-12T22:27:19.378Z,Edm.DateTime
9a96def568d8b9e1_f83f579c2a9846eaac65c546c706cd67|26a7b151-5340-431d-9ec9-6ef26367a70d,a88ce868-8f37-491d-b41f-adab9304bb67,2016-08-12T07:27:41.327Z,26a7b151-5340-431d-9ec9-6ef26367a70d,Edm.String,a88ce868-8f37-491d-b41f-adab9304bb67,Edm.String,UserNames|Advert1;UserNames|Advert2;UserNames|Advert3;UserNames|Advert4;UserNames|Advert5;,Edm.String,5,Edm.String,2016-08-12T07:27:04.608Z,Edm.DateTime,2016-08-12T07:27:04.608Z,Edm.DateTime
9a96def568d8b9e1_f83f579c2a9846eaac65c546c706cd67|9883fb33-9a6f-4fd5-b3eb-f1f70c72b495,89d49e37-bb8f-4273-b7b4-333894404034,2016-08-11T14:19:32.050Z,9883fb33-9a6f-4fd5-b3eb-f1f70c72b495,Edm.String,89d49e37-bb8f-4273-b7b4-333894404034,Edm.String,UserNames|Advert1;UserNames|Advert2;UserNames|Advert3;UserNames|Advert4;UserNames|Advert5;,Edm.String,5,Edm.String,2016-08-11T14:19:16.829Z,Edm.DateTime,2016-08-11T14:19:16.829Z,Edm.DateTime
9a96def568d8b9e1_f83f579c2a9846eaac65c546c706cd67|ab69b96f-7a73-4905-b9d1-c9a6bd8fb5e0,12f8467e-9504-41ac-8cde-16fec9a85aba,2016-09-03T16:16:41.839Z,ab69b96f-7a73-4905-b9d1-c9a6bd8fb5e0,Edm.String,12f8467e-9504-41ac-8cde-16fec9a85aba,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2016-09-03T16:16:33.463Z,Edm.DateTime,2016-09-03T16:16:33.463Z,Edm.DateTime
9a96def568d8b9e1_f83f579c2a9846eaac65c546c706cd67|f196b90c-d42e-4103-a8de-503430977918,e4ee89a1-65be-40db-9ca8-1e613f65546f,2016-09-04T04:55:43.143Z,f196b90c-d42e-4103-a8de-503430977918,Edm.String,e4ee89a1-65be-40db-9ca8-1e613f65546f,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2016-09-04T04:55:35.734Z,Edm.DateTime,2016-09-04T04:55:35.734Z,Edm.DateTime
9a96def568d8b9e1_f83f579c2a9846eaac65c546c706cd67|f2a46b39-495e-41c4-9cca-ee0e59a97616,1e47f176-5416-456a-9e4c-b865bd641a75,2016-09-16T07:57:17.980Z,f2a46b39-495e-41c4-9cca-ee0e59a97616,Edm.String,1e47f176-5416-456a-9e4c-b865bd641a75,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2016-09-16T07:57:12.234Z,Edm.DateTime,2016-09-16T07:57:12.234Z,Edm.DateTime
9ba56f3d9355d3a7_f83f579c2a9846eaac65c546c706cd67|98f79199-327d-4c4a-af71-802d7b668dea,1688d17f-db89-475d-ad3a-ee1433d55d04,2016-10-07T14:24:06.727Z,98f79199-327d-4c4a-af71-802d7b668dea,Edm.String,1688d17f-db89-475d-ad3a-ee1433d55d04,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2016-10-07T14:23:58.425Z,Edm.DateTime,2016-10-07T14:23:58.425Z,Edm.DateTime
9c32f69c416841dc_f83f579c2a9846eaac65c546c706cd67|2bdc50a6-e8a2-449a-b6bd-d0590269e894,77686051-539d-435e-b607-24d9b95eaf73,2017-01-08T18:14:55.947Z,2bdc50a6-e8a2-449a-b6bd-d0590269e894,Edm.String,77686051-539d-435e-b607-24d9b95eaf73,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-01-08T18:14:50.235Z,Edm.DateTime,2017-01-08T18:14:50.235Z,Edm.DateTime
9c878477cb1c177e_f83f579c2a9846eaac65c546c706cd67|11659f8c-70f0-4c70-8826-a8782f355863,d2ab5ad0-eea0-49de-ae47-01501edd99ac,2017-07-04T04:39:01.653Z,11659f8c-70f0-4c70-8826-a8782f355863,Edm.String,d2ab5ad0-eea0-49de-ae47-01501edd99ac,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-07-04T04:38:55.105Z,Edm.DateTime,2017-07-04T04:38:55.105Z,Edm.DateTime
9c878477cb1c177e_f83f579c2a9846eaac65c546c706cd67|a5095ba8-8f06-4458-b701-dd31000bce50,84f79509-d3b3-4b02-a5bc-8eeb3448decc,2017-06-26T03:51:43.334Z,a5095ba8-8f06-4458-b701-dd31000bce50,Edm.String,84f79509-d3b3-4b02-a5bc-8eeb3448decc,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-06-26T03:51:38.479Z,Edm.DateTime,2017-06-26T03:51:38.479Z,Edm.DateTime
9c878477cb1c177e_f83f579c2a9846eaac65c546c706cd67|b59dcaa4-a2cb-4c23-bfb3-dba74ce3acdb,89c70756-1784-4d4c-b772-4b77572fd012,2017-06-23T06:57:15.301Z,b59dcaa4-a2cb-4c23-bfb3-dba74ce3acdb,Edm.String,89c70756-1784-4d4c-b772-4b77572fd012,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-06-23T06:57:03.640Z,Edm.DateTime,2017-06-23T06:57:03.640Z,Edm.DateTime
9db8e9d22d3b09f6_f83f579c2a9846eaac65c546c706cd67|ad78b205-e5c5-4405-ac58-e852de1c71a2,68982b2f-2177-41ea-9ff5-ec8c6e0621c5,2017-06-08T12:46:09.599Z,ad78b205-e5c5-4405-ac58-e852de1c71a2,Edm.String,68982b2f-2177-41ea-9ff5-ec8c6e0621c5,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-06-08T12:46:03.618Z,Edm.DateTime,2017-06-08T12:46:03.618Z,Edm.DateTime
9e6ad333333fbc9d_f83f579c2a9846eaac65c546c706cd67|456be854-43fd-46bb-9002-39c9fbe1f2c6,ebdf3375-4163-4871-9d0a-20cbf6d84b12,2017-06-19T06:59:48.264Z,456be854-43fd-46bb-9002-39c9fbe1f2c6,Edm.String,ebdf3375-4163-4871-9d0a-20cbf6d84b12,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2017-06-19T06:59:42.092Z,Edm.DateTime,2017-06-19T06:59:42.092Z,Edm.DateTime
9ec39574bd8b25c_f83f579c2a9846eaac65c546c706cd67|04d8fc67-2b06-44fc-a25f-c80d0f8e42e5,bd50cc3a-81d2-47a6-a8e3-1478e1556849,2018-06-13T08:22:16.434Z,04d8fc67-2b06-44fc-a25f-c80d0f8e42e5,Edm.String,bd50cc3a-81d2-47a6-a8e3-1478e1556849,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-06-13T08:21:23.935Z,Edm.DateTime,2018-06-13T08:21:23.935Z,Edm.DateTime
9ec39574bd8b25c_f83f579c2a9846eaac65c546c706cd67|04e92e42-c899-446e-a138-cf7c8e58bdc5,ff7a1dbf-6b57-46dc-a793-a0b713a21089,2018-06-18T11:38:13.785Z,04e92e42-c899-446e-a138-cf7c8e58bdc5,Edm.String,ff7a1dbf-6b57-46dc-a793-a0b713a21089,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-06-18T11:37:50.832Z,Edm.DateTime,2018-06-18T11:37:50.832Z,Edm.DateTime
9ec39574bd8b25c_f83f579c2a9846eaac65c546c706cd67|06b9f0c9-bb91-46dc-ae2f-201c34890ddc,3b3e26fc-43e1-472a-83a3-d439922070f9,2018-06-13T09:40:22.475Z,06b9f0c9-bb91-46dc-ae2f-201c34890ddc,Edm.String,3b3e26fc-43e1-472a-83a3-d439922070f9,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-06-13T09:40:15.225Z,Edm.DateTime,2018-06-13T09:40:15.225Z,Edm.DateTime
9ec39574bd8b25c_f83f579c2a9846eaac65c546c706cd67|175348db-4b5d-42be-8c56-c35c624ce029,b25112dd-5c70-43f1-b09a-4396c15d824a,2018-05-11T08:43:00.147Z,175348db-4b5d-42be-8c56-c35c624ce029,Edm.String,b25112dd-5c70-43f1-b09a-4396c15d824a,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-05-11T08:41:58.919Z,Edm.DateTime,2018-05-11T08:41:58.919Z,Edm.DateTime
9ec39574bd8b25c_f83f579c2a9846eaac65c546c706cd67|1c6f1c43-f88a-4d33-b6e7-17e85530f8dc,53396011-eed5-4c1a-815c-306f7f46140c,2018-05-20T10:50:12.076Z,1c6f1c43-f88a-4d33-b6e7-17e85530f8dc,Edm.String,53396011-eed5-4c1a-815c-306f7f46140c,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-05-20T10:47:33.749Z,Edm.DateTime,2018-05-20T10:47:33.749Z,Edm.DateTime
9ec39574bd8b25c_f83f579c2a9846eaac65c546c706cd67|2bcde6c3-cb0f-47d6-827e-55c71ee26214,d0506421-d4ee-43dc-b3b5-70794a266d5c,2018-07-09T19:00:33.094Z,2bcde6c3-cb0f-47d6-827e-55c71ee26214,Edm.String,d0506421-d4ee-43dc-b3b5-70794a266d5c,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-07-09T19:00:17.802Z,Edm.DateTime,2018-07-09T19:00:17.802Z,Edm.DateTime
9ec39574bd8b25c_f83f579c2a9846eaac65c546c706cd67|31581fef-fdd8-46ba-9694-c6b3c7eb856f,77524949-9c5b-4bc4-9290-85b8fad68787,2018-06-06T08:02:48.041Z,31581fef-fdd8-46ba-9694-c6b3c7eb856f,Edm.String,77524949-9c5b-4bc4-9290-85b8fad68787,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2018-06-06T08:02:47.981Z,Edm.DateTime,2018-06-06T08:02:47.981Z,Edm.DateTime
9ec39574bd8b25c_f83f579c2a9846eaac65c546c706cd67|33f6db8a-bd14-4f9c-8811-0296994953c6,5f808305-c342-4a59-8734-ac0eb358ac46,2018-06-13T09:24:21.186Z,33f6db8a-bd14-4f9c-8811-0296994953c6,Edm.String,5f808305-c342-4a59-8734-ac0eb358ac46,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-06-13T09:24:05.512Z,Edm.DateTime,2018-06-13T09:24:05.512Z,Edm.DateTime
9ec39574bd8b25c_f83f579c2a9846eaac65c546c706cd67|3c163130-e5d9-4f36-867b-7f9b9835affa,799354fa-72e6-4380-a146-1db72d3098b0,2018-05-20T10:47:33.044Z,3c163130-e5d9-4f36-867b-7f9b9835affa,Edm.String,799354fa-72e6-4380-a146-1db72d3098b0,Edm.String,UserNames|Advert1;,Edm.String,2,Edm.String,2018-05-20T10:47:32.985Z,Edm.DateTime,2018-05-20T10:47:32.985Z,Edm.DateTime
9ec39574bd8b25c_f83f579c2a9846eaac65c546c706cd67|427b71ea-7dbc-4175-acad-10e474c82726,f734d6d7-7bcd-4ff1-b3a9-24fe47289650,2018-05-15T10:01:56.353Z,427b71ea-7dbc-4175-acad-10e474c82726,Edm.String,f734d6d7-7bcd-4ff1-b3a9-24fe47289650,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-05-15T10:01:43.680Z,Edm.DateTime,2018-05-15T10:01:43.680Z,Edm.DateTime
9ec39574bd8b25c_f83f579c2a9846eaac65c546c706cd67|478d68af-87b2-4dc6-88f0-99267f8324cc,9f931cec-c0e8-40eb-a3b6-6dd2f7abd78a,2018-04-23T18:04:42.243Z,478d68af-87b2-4dc6-88f0-99267f8324cc,Edm.String,9f931cec-c0e8-40eb-a3b6-6dd2f7abd78a,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-04-23T18:04:35.485Z,Edm.DateTime,2018-04-23T18:04:35.485Z,Edm.DateTime
9ec39574bd8b25c_f83f579c2a9846eaac65c546c706cd67|49bc8560-6bed-4836-b356-81517f0ab691,6141a498-b350-4586-9a12-b1c5ed544703,2018-04-23T18:04:34.739Z,49bc8560-6bed-4836-b356-81517f0ab691,Edm.String,6141a498-b350-4586-9a12-b1c5ed544703,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-04-23T18:04:26.346Z,Edm.DateTime,2018-04-23T18:04:26.346Z,Edm.DateTime
9ec39574bd8b25c_f83f579c2a9846eaac65c546c706cd67|4c7f3240-9a71-4a82-8c0b-57a40983fc88,768ed4ca-2a88-409f-a062-869bc08bd138,2018-05-08T20:38:49.882Z,4c7f3240-9a71-4a82-8c0b-57a40983fc88,Edm.String,768ed4ca-2a88-409f-a062-869bc08bd138,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-05-08T20:38:37.343Z,Edm.DateTime,2018-05-08T20:38:37.343Z,Edm.DateTime
9ec39574bd8b25c_f83f579c2a9846eaac65c546c706cd67|4d13a6f8-6803-474d-a535-26e93ee2649c,5c99794e-3df2-45b9-9389-c42296e272c9,2018-06-28T17:06:59.922Z,4d13a6f8-6803-474d-a535-26e93ee2649c,Edm.String,5c99794e-3df2-45b9-9389-c42296e272c9,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-06-28T17:06:31.667Z,Edm.DateTime,2018-06-28T17:06:31.667Z,Edm.DateTime
9ec39574bd8b25c_f83f579c2a9846eaac65c546c706cd67|4f707ab8-c653-4c55-8bd5-fce5fb5ef817,5d72ddf5-d06c-42f2-8cd9-c78b6ef60784,2018-05-08T12:04:56.226Z,4f707ab8-c653-4c55-8bd5-fce5fb5ef817,Edm.String,5d72ddf5-d06c-42f2-8cd9-c78b6ef60784,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-05-08T12:04:43.045Z,Edm.DateTime,2018-05-08T12:04:43.045Z,Edm.DateTime
9ec39574bd8b25c_f83f579c2a9846eaac65c546c706cd67|56afdbab-5ab5-4e00-b37a-c71f9f11427c,051454d6-e8b0-46a0-8bf3-a04ceac2e9c6,2018-05-01T15:16:04.893Z,56afdbab-5ab5-4e00-b37a-c71f9f11427c,Edm.String,051454d6-e8b0-46a0-8bf3-a04ceac2e9c6,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-05-01T15:15:54.815Z,Edm.DateTime,2018-05-01T15:15:54.815Z,Edm.DateTime
9ec39574bd8b25c_f83f579c2a9846eaac65c546c706cd67|589a0a2e-e5a9-48b6-a23b-ab8239ed24a1,e09cee1c-8aa8-47a0-8f5c-a8f6c1dd5ba9,2018-06-01T17:34:48.133Z,589a0a2e-e5a9-48b6-a23b-ab8239ed24a1,Edm.String,e09cee1c-8aa8-47a0-8f5c-a8f6c1dd5ba9,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-06-01T17:34:36.983Z,Edm.DateTime,2018-06-01T17:34:36.983Z,Edm.DateTime
9ec39574bd8b25c_f83f579c2a9846eaac65c546c706cd67|5a1c711f-5e53-42d8-a86f-3d8023fccfb0,52cbaf6e-34d6-4fab-ad0c-b8d78304817e,2018-07-20T21:31:16.761Z,5a1c711f-5e53-42d8-a86f-3d8023fccfb0,Edm.String,52cbaf6e-34d6-4fab-ad0c-b8d78304817e,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-07-20T21:31:09.449Z,Edm.DateTime,2018-07-20T21:31:09.449Z,Edm.DateTime
9ec39574bd8b25c_f83f579c2a9846eaac65c546c706cd67|5d49f937-5bca-40b1-ab28-f09c78ec7456,d33fa8ab-1e33-4079-a29a-0152b89fdae4,2018-05-09T07:51:18.506Z,5d49f937-5bca-40b1-ab28-f09c78ec7456,Edm.String,d33fa8ab-1e33-4079-a29a-0152b89fdae4,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-05-09T07:51:07.710Z,Edm.DateTime,2018-05-09T07:51:07.710Z,Edm.DateTime
9ec39574bd8b25c_f83f579c2a9846eaac65c546c706cd67|6449d1ea-901b-49de-a1af-92ca2075d170,8161cfc7-eaef-48ae-9261-2fd120280be1,2018-05-18T11:13:04.841Z,6449d1ea-901b-49de-a1af-92ca2075d170,Edm.String,8161cfc7-eaef-48ae-9261-2fd120280be1,Edm.String,UserNames|Advert1;,Edm.String,5,Edm.String,2018-05-18T11:12:53.784Z,Edm.DateTime,2018-05-18T11:12:53.784Z,Edm.DateTime
