PartitionKey,RowKey,Timestamp,ContentId,ContentId@type,Content_ActionURL,Content_ActionURL@type,Content_B64URL,Content_B64URL@type,Content_RawURL,Content_RawURL@type,CreationDate,CreationDate@type,LastUpdate,LastUpdate@type
62d875303211ca22_f83f579c2a9846eaac65c546c706cd67|b20b11e0-d7b9-4a95-89d5-a09a149d8808,UserNames|Advert4,2016-08-08T09:02:25.661Z,UserNames|Advert4,Edm.String,http://jag.go2cloud.org/aff_c?offer_id=499&aff_id=5993,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert4.png.b64,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert4.png,Edm.String,2016-08-08T09:02:25.170Z,Edm.DateTime,2016-08-08T09:02:25.170Z,Edm.DateTime
62d875303211ca22_f83f579c2a9846eaac65c546c706cd67|b20b11e0-d7b9-4a95-89d5-a09a149d8808,UserNames|Advert5,2016-08-08T09:02:25.824Z,UserNames|Advert5,Edm.String,http://jag.go2cloud.org/aff_c?offer_id=351&aff_id=5993,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert5.png.b64,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/Advert5.png,Edm.String,2016-08-08T09:02:25.170Z,Edm.DateTime,2016-08-08T09:02:25.170Z,Edm.DateTime
6487c31979e9bb56_f83f579c2a9846eaac65c546c706cd67|79730ade-1949-4a40-b275-251dcdb72a57,UserNames|Advert1,2016-12-19T16:21:09.302Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-19T16:21:08.951Z,Edm.DateTime,2016-12-19T16:21:08.951Z,Edm.DateTime
6487c31979e9bb56_f83f579c2a9846eaac65c546c706cd67|e3336025-1444-4159-aec4-520c25a80035,UserNames|Advert1,2017-02-08T22:27:10.987Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-02-08T22:27:11.087Z,Edm.DateTime,2017-02-08T22:27:11.087Z,Edm.DateTime
672d693adf0ff5df_f83f579c2a9846eaac65c546c706cd67|0374a01b-d2d7-4d53-9cd3-192a47663283,UserNames|Advert1,2017-12-07T15:06:59.679Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-12-07T15:06:59.346Z,Edm.DateTime,2017-12-07T15:06:59.346Z,Edm.DateTime
672d693adf0ff5df_f83f579c2a9846eaac65c546c706cd67|03ec9bcf-ab96-4f19-a7bd-6e73176a72b6,UserNames|Advert1,2017-12-07T15:06:57.034Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-12-07T15:06:56.393Z,Edm.DateTime,2017-12-07T15:06:56.393Z,Edm.DateTime
672d693adf0ff5df_f83f579c2a9846eaac65c546c706cd67|044d5448-7e6e-48eb-a772-b9ca8257d72f,UserNames|Advert1,2017-12-07T15:07:01.033Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-12-07T15:07:01.050Z,Edm.DateTime,2017-12-07T15:07:01.050Z,Edm.DateTime
672d693adf0ff5df_f83f579c2a9846eaac65c546c706cd67|0b1319af-aced-4fe0-af75-de0741706fec,UserNames|Advert1,2018-02-07T14:31:38.037Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2018-02-07T14:31:38.060Z,Edm.DateTime,2018-02-07T14:31:38.060Z,Edm.DateTime
672d693adf0ff5df_f83f579c2a9846eaac65c546c706cd67|10436376-0baf-4ed3-9325-9b1a4bced023,UserNames|Advert1,2018-01-18T08:35:01.240Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2018-01-18T08:35:01.304Z,Edm.DateTime,2018-01-18T08:35:01.304Z,Edm.DateTime
672d693adf0ff5df_f83f579c2a9846eaac65c546c706cd67|450ce8d0-5a18-4907-a9b2-b99d17a9ffc2,UserNames|Advert1,2018-02-25T15:14:19.903Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2018-02-25T15:14:19.969Z,Edm.DateTime,2018-02-25T15:14:19.969Z,Edm.DateTime
672d693adf0ff5df_f83f579c2a9846eaac65c546c706cd67|4b16cd2d-522e-4da8-b7a3-f40b2ba0c1e1,UserNames|Advert1,2018-01-18T08:35:03.039Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2018-01-18T08:35:03.202Z,Edm.DateTime,2018-01-18T08:35:03.202Z,Edm.DateTime
672d693adf0ff5df_f83f579c2a9846eaac65c546c706cd67|557b9b7c-9eb5-4d48-9401-dd3ac211805a,UserNames|Advert1,2018-03-29T11:33:00.271Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2018-03-29T11:33:00.199Z,Edm.DateTime,2018-03-29T11:33:00.199Z,Edm.DateTime
672d693adf0ff5df_f83f579c2a9846eaac65c546c706cd67|70c74b4f-0f9c-46d4-b272-19245cd32708,UserNames|Advert1,2018-06-02T17:06:24.033Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2018-06-02T17:06:23.904Z,Edm.DateTime,2018-06-02T17:06:23.904Z,Edm.DateTime
672d693adf0ff5df_f83f579c2a9846eaac65c546c706cd67|7419839a-01ad-4d2c-919b-87a2998dce1b,UserNames|Advert1,2018-03-20T05:14:58.162Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2018-03-20T05:14:57.910Z,Edm.DateTime,2018-03-20T05:14:57.910Z,Edm.DateTime
672d693adf0ff5df_f83f579c2a9846eaac65c546c706cd67|7d3d04d9-0257-4155-a103-415435fb97cc,UserNames|Advert1,2018-05-14T14:07:35.249Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2018-05-14T14:07:35.186Z,Edm.DateTime,2018-05-14T14:07:35.186Z,Edm.DateTime
672d693adf0ff5df_f83f579c2a9846eaac65c546c706cd67|8e13a222-5553-4e1d-8db9-7406ad4e92de,UserNames|Advert1,2018-01-22T17:15:10.034Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2018-01-22T17:15:10.125Z,Edm.DateTime,2018-01-22T17:15:10.125Z,Edm.DateTime
672d693adf0ff5df_f83f579c2a9846eaac65c546c706cd67|b76e3a7c-48fd-4032-bb5d-767b7eef33c8,UserNames|Advert1,2018-03-29T13:22:42.394Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2018-03-29T13:22:42.319Z,Edm.DateTime,2018-03-29T13:22:42.319Z,Edm.DateTime
672d693adf0ff5df_f83f579c2a9846eaac65c546c706cd67|d64670b1-884c-4706-9b24-44bd7e87e713,UserNames|Advert1,2018-01-22T11:24:27.610Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2018-01-22T11:24:27.616Z,Edm.DateTime,2018-01-22T11:24:27.616Z,Edm.DateTime
672d693adf0ff5df_f83f579c2a9846eaac65c546c706cd67|de0514f7-1713-499f-8e8f-90a2ae80d369,UserNames|Advert1,2018-01-30T10:21:56.142Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2018-01-30T10:21:56.126Z,Edm.DateTime,2018-01-30T10:21:56.126Z,Edm.DateTime
672d693adf0ff5df_f83f579c2a9846eaac65c546c706cd67|e6bebdf8-d6a0-4fad-8fb2-af94ae24389b,UserNames|Advert1,2018-06-04T09:34:40.617Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2018-06-04T09:34:40.546Z,Edm.DateTime,2018-06-04T09:34:40.546Z,Edm.DateTime
672d693adf0ff5df_f83f579c2a9846eaac65c546c706cd67|ed49f7c3-cb47-4dee-aba0-3d93739adc1c,UserNames|Advert1,2018-01-12T06:43:34.890Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2018-01-12T06:43:35.157Z,Edm.DateTime,2018-01-12T06:43:35.157Z,Edm.DateTime
672d693adf0ff5df_f83f579c2a9846eaac65c546c706cd67|ed855425-b7c8-48fb-8007-f90233628818,UserNames|Advert1,2018-01-12T06:43:32.194Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2018-01-12T06:43:32.615Z,Edm.DateTime,2018-01-12T06:43:32.615Z,Edm.DateTime
672d693adf0ff5df_f83f579c2a9846eaac65c546c706cd67|f5c469c4-db26-4bd1-9e18-76e8d8c34072,UserNames|Advert1,2018-02-21T12:12:39.740Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2018-02-21T12:12:39.403Z,Edm.DateTime,2018-02-21T12:12:39.403Z,Edm.DateTime
673ebb004275e95d_f83f579c2a9846eaac65c546c706cd67|7d1e6d69-207c-441b-af3c-43aa2baeec8d,UserNames|Advert1,2017-06-23T07:25:26.941Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-06-23T07:25:25.853Z,Edm.DateTime,2017-06-23T07:25:25.853Z,Edm.DateTime
68e9858fe8a89fc9_f83f579c2a9846eaac65c546c706cd67|7e2d32a2-028a-4d0a-9eb3-e957df8978c7,UserNames|Advert1,2018-03-29T08:07:34.957Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2018-03-29T08:07:34.889Z,Edm.DateTime,2018-03-29T08:07:34.889Z,Edm.DateTime
68e9858fe8a89fc9_f83f579c2a9846eaac65c546c706cd67|dab8668a-c498-430e-96bd-e85fadd96d1d,UserNames|Advert1,2018-03-29T08:07:36.577Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2018-03-29T08:07:36.506Z,Edm.DateTime,2018-03-29T08:07:36.506Z,Edm.DateTime
697ac3db02ecdecf_f83f579c2a9846eaac65c546c706cd67|2f08edbd-f02b-49f3-b9f2-bc1bba46c550,UserNames|Advert1,2017-01-13T09:31:15.707Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-01-13T09:31:15.702Z,Edm.DateTime,2017-01-13T09:31:15.702Z,Edm.DateTime
697ac3db02ecdecf_f83f579c2a9846eaac65c546c706cd67|3dd5bc0f-0407-488b-a680-1cb136a5b2e4,UserNames|Advert1,2017-01-13T09:31:14.940Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-01-13T09:31:14.470Z,Edm.DateTime,2017-01-13T09:31:14.470Z,Edm.DateTime
697ac3db02ecdecf_f83f579c2a9846eaac65c546c706cd67|7969ae91-f069-4520-95f6-e134efe5a936,UserNames|Advert1,2017-01-13T09:31:14.459Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-01-13T09:31:13.218Z,Edm.DateTime,2017-01-13T09:31:13.218Z,Edm.DateTime
697ac3db02ecdecf_f83f579c2a9846eaac65c546c706cd67|81e2acd4-df5c-44b0-80e2-88ee1780f46f,UserNames|Advert1,2016-12-20T13:07:40.193Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2016-12-20T13:07:40.627Z,Edm.DateTime,2016-12-20T13:07:40.627Z,Edm.DateTime
6a03ec576bb64ac7_f83f579c2a9846eaac65c546c706cd67|41fec055-6cb5-41ad-b636-cc8f7ae5ef86,UserNames|Advert1,2017-02-04T19:31:24.010Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-02-04T19:31:24.172Z,Edm.DateTime,2017-02-04T19:31:24.172Z,Edm.DateTime
6a03ec576bb64ac7_f83f579c2a9846eaac65c546c706cd67|84e91683-c9b7-44b9-a107-5766c8ed6d78,UserNames|Advert1,2017-02-05T07:47:59.355Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-02-05T07:47:59.832Z,Edm.DateTime,2017-02-05T07:47:59.832Z,Edm.DateTime
6b3ba6ccb89d65bc_f83f579c2a9846eaac65c546c706cd67|128aaba3-496d-4fbd-bd1e-af63b94e0f96,UserNames|Advert1,2017-06-22T03:36:02.352Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-06-22T03:36:02.594Z,Edm.DateTime,2017-06-22T03:36:02.594Z,Edm.DateTime
6ef967158f7e597c_f83f579c2a9846eaac65c546c706cd67|8843fd45-090c-4860-bd7f-c071df423d41,UserNames|Advert1,2017-06-28T15:34:19.569Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-06-28T15:34:17.850Z,Edm.DateTime,2017-06-28T15:34:17.850Z,Edm.DateTime
72b191b8e7462217_f83f579c2a9846eaac65c546c706cd67|078281a0-d871-482c-b5aa-dd92db1e058a,UserNames|Advert1,2017-01-18T07:25:30.127Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-01-18T07:25:29.480Z,Edm.DateTime,2017-01-18T07:25:29.480Z,Edm.DateTime
72b191b8e7462217_f83f579c2a9846eaac65c546c706cd67|0cb86f51-6f0b-4b23-98f9-b8d531fa1072,UserNames|Advert1,2017-01-21T07:52:16.945Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-01-21T07:52:16.276Z,Edm.DateTime,2017-01-21T07:52:16.276Z,Edm.DateTime
72b191b8e7462217_f83f579c2a9846eaac65c546c706cd67|0ea02767-d5be-4c3d-a6c8-5e771406b0db,UserNames|Advert1,2017-01-13T09:10:45.920Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-01-13T09:10:44.789Z,Edm.DateTime,2017-01-13T09:10:44.789Z,Edm.DateTime
72b191b8e7462217_f83f579c2a9846eaac65c546c706cd67|27bf3cfb-616a-4cab-a9f8-7d13303e9d50,UserNames|Advert1,2017-01-14T03:52:38.736Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-01-14T03:52:38.365Z,Edm.DateTime,2017-01-14T03:52:38.365Z,Edm.DateTime
72b191b8e7462217_f83f579c2a9846eaac65c546c706cd67|640f1bf0-4bb6-4fc4-84fb-aef819c47a83,UserNames|Advert1,2017-01-05T08:24:22.071Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-01-05T08:24:22.845Z,Edm.DateTime,2017-01-05T08:24:22.845Z,Edm.DateTime
72b191b8e7462217_f83f579c2a9846eaac65c546c706cd67|67cf3c86-90fe-478b-b965-a92096feb004,UserNames|Advert1,2017-01-12T17:15:28.182Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-01-12T17:15:26.872Z,Edm.DateTime,2017-01-12T17:15:26.872Z,Edm.DateTime
72b191b8e7462217_f83f579c2a9846eaac65c546c706cd67|69a038ad-8c95-4018-941a-60f818ab777f,UserNames|Advert1,2017-01-07T05:59:26.123Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-01-07T05:59:25.661Z,Edm.DateTime,2017-01-07T05:59:25.661Z,Edm.DateTime
72b191b8e7462217_f83f579c2a9846eaac65c546c706cd67|76f6544e-13c3-4243-bb87-af78048c80de,UserNames|Advert1,2017-01-08T05:35:43.024Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-01-08T05:35:44.360Z,Edm.DateTime,2017-01-08T05:35:44.360Z,Edm.DateTime
72b191b8e7462217_f83f579c2a9846eaac65c546c706cd67|7ad41219-f726-47b6-9a86-cb7f1542cd35,UserNames|Advert1,2017-01-18T07:22:43.499Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-01-18T07:22:43.376Z,Edm.DateTime,2017-01-18T07:22:43.376Z,Edm.DateTime
72b191b8e7462217_f83f579c2a9846eaac65c546c706cd67|961643bb-4652-486d-b414-f52fd71b91e5,UserNames|Advert1,2017-05-22T16:58:32.292Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-05-22T16:58:32.963Z,Edm.DateTime,2017-05-22T16:58:32.963Z,Edm.DateTime
72b191b8e7462217_f83f579c2a9846eaac65c546c706cd67|b8291768-13c4-4349-ad50-43eee7610a5c,UserNames|Advert1,2017-08-23T15:03:02.470Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-08-23T15:03:02.701Z,Edm.DateTime,2017-08-23T15:03:02.701Z,Edm.DateTime
72b191b8e7462217_f83f579c2a9846eaac65c546c706cd67|bedda87b-d957-4a98-98f5-6315b02c563e,UserNames|Advert1,2017-01-18T07:18:32.897Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-01-18T07:18:32.203Z,Edm.DateTime,2017-01-18T07:18:32.203Z,Edm.DateTime
72b191b8e7462217_f83f579c2a9846eaac65c546c706cd67|c762bb3c-6d8d-4fee-8445-b8defa2907b0,UserNames|Advert1,2017-08-23T15:03:04.507Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-08-23T15:03:04.815Z,Edm.DateTime,2017-08-23T15:03:04.815Z,Edm.DateTime
72b191b8e7462217_f83f579c2a9846eaac65c546c706cd67|c820da51-223e-4660-8873-fc9370cc3de9,UserNames|Advert1,2017-01-22T16:28:12.727Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-01-22T16:28:13.167Z,Edm.DateTime,2017-01-22T16:28:13.167Z,Edm.DateTime
72b191b8e7462217_f83f579c2a9846eaac65c546c706cd67|ecf77ffd-9899-4ed2-91e7-276f75f52642,UserNames|Advert1,2017-01-25T16:44:14.374Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-01-25T16:44:13.078Z,Edm.DateTime,2017-01-25T16:44:13.078Z,Edm.DateTime
72b191b8e7462217_f83f579c2a9846eaac65c546c706cd67|fa15aab3-f7ca-4457-bfd0-d248856af80f,UserNames|Advert1,2017-01-20T04:33:44.140Z,UserNames|Advert1,Edm.String,GOOGLE_MOBIHUNTER,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,https://adservapi.blob.core.windows.net/usernames1images/GOOGLE_MOBIHUNTER.txt,Edm.String,2017-01-20T04:33:44.054Z,Edm.DateTime,2017-01-20T04:33:44.054Z,Edm.DateTime
