PartitionKey,RowKey,Timestamp,CreationDate,CreationDate@type,Expiry,Expiry@type,Life,Life@type,Month,Month@type,Number,Number@type,Progress,Progress@type,Status,Status@type
451d77ea0af68f48_f83f579c2a9846eaac65c546c706cd67,2017-10,2017-10-31T23:09:24.129Z,10/1/2017 12:01:11 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-10,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
451d77ea0af68f48_f83f579c2a9846eaac65c546c706cd67,2017-11,2017-11-30T23:19:12.642Z,11/1/2017 12:09:30 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-11,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
451d77ea0af68f48_f83f579c2a9846eaac65c546c706cd67,2017-12,2017-12-31T23:30:09.953Z,12/1/2017 12:18:47 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-12,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
451d77ea0af68f48_f83f579c2a9846eaac65c546c706cd67,2018-01,2018-01-31T23:39:14.174Z,1/1/2018 12:30:11 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-01,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
451d77ea0af68f48_f83f579c2a9846eaac65c546c706cd67,2018-02,2018-02-28T23:46:30.976Z,2/1/2018 12:39:15 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
451d77ea0af68f48_f83f579c2a9846eaac65c546c706cd67,2018-03,2018-03-31T23:54:05.172Z,3/1/2018 12:46:30 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-03,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
451d77ea0af68f48_f83f579c2a9846eaac65c546c706cd67,2018-04,2018-04-30T23:04:36.541Z,4/1/2018 12:54:05 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
451d77ea0af68f48_f83f579c2a9846eaac65c546c706cd67,2018-05,2018-05-31T23:12:48.061Z,5/1/2018 12:04:34 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
451d77ea0af68f48_f83f579c2a9846eaac65c546c706cd67,2018-06,2018-06-30T23:13:23.181Z,6/1/2018 12:12:49 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
451d77ea0af68f48_f83f579c2a9846eaac65c546c706cd67,2018-07,2018-07-31T23:22:08.045Z,7/26/2018 9:20:16 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
451d77ea0af68f48_f83f579c2a9846eaac65c546c706cd67,2018-08,2018-08-01T03:22:01.551Z,8/1/2018 12:21:59 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47b743d35f9f5f56_f83f579c2a9846eaac65c546c706cd67,2017-01,2017-01-31T23:47:42.836Z,1/8/2017 10:40:10 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-01,Edm.String,Not Yet Available,Edm.String,0.80,Edm.String,Not Yet Available,Edm.String
47b743d35f9f5f56_f83f579c2a9846eaac65c546c706cd67,2017-02,2017-02-28T23:55:31.661Z,2/1/2017 12:47:40 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47b743d35f9f5f56_f83f579c2a9846eaac65c546c706cd67,2017-03,2017-03-31T23:03:43.298Z,3/1/2017 12:55:39 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-03,Edm.String,Not Yet Available,Edm.String,1.20,Edm.String,Not Yet Available,Edm.String
47b743d35f9f5f56_f83f579c2a9846eaac65c546c706cd67,2017-04,2017-04-30T23:12:40.607Z,4/1/2017 12:03:42 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47b743d35f9f5f56_f83f579c2a9846eaac65c546c706cd67,2017-05,2017-05-31T23:20:46.613Z,5/1/2017 12:12:50 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47b743d35f9f5f56_f83f579c2a9846eaac65c546c706cd67,2017-06,2017-06-30T23:32:56.650Z,6/1/2017 12:20:48 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47b743d35f9f5f56_f83f579c2a9846eaac65c546c706cd67,2017-07,2017-07-31T23:43:03.413Z,7/1/2017 12:32:57 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47b743d35f9f5f56_f83f579c2a9846eaac65c546c706cd67,2017-08,2017-08-31T23:53:13.707Z,8/1/2017 12:43:01 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47b743d35f9f5f56_f83f579c2a9846eaac65c546c706cd67,2017-09,2017-09-30T23:01:09.871Z,9/1/2017 12:53:22 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-09,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47b743d35f9f5f56_f83f579c2a9846eaac65c546c706cd67,2017-10,2017-10-31T23:09:24.200Z,10/1/2017 12:01:11 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-10,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47b743d35f9f5f56_f83f579c2a9846eaac65c546c706cd67,2017-11,2017-11-30T23:19:12.703Z,11/1/2017 12:09:30 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-11,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47b743d35f9f5f56_f83f579c2a9846eaac65c546c706cd67,2017-12,2017-12-31T23:30:10.004Z,12/1/2017 12:18:47 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-12,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47b743d35f9f5f56_f83f579c2a9846eaac65c546c706cd67,2018-01,2018-01-31T23:39:14.224Z,1/1/2018 12:30:11 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-01,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47b743d35f9f5f56_f83f579c2a9846eaac65c546c706cd67,2018-02,2018-02-28T23:46:31.035Z,2/1/2018 12:39:15 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47b743d35f9f5f56_f83f579c2a9846eaac65c546c706cd67,2018-03,2018-03-31T23:54:05.226Z,3/1/2018 12:46:30 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-03,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47b743d35f9f5f56_f83f579c2a9846eaac65c546c706cd67,2018-04,2018-04-30T23:04:36.585Z,4/1/2018 12:54:06 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47b743d35f9f5f56_f83f579c2a9846eaac65c546c706cd67,2018-05,2018-05-31T23:12:48.109Z,5/1/2018 12:04:34 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47b743d35f9f5f56_f83f579c2a9846eaac65c546c706cd67,2018-06,2018-06-30T23:13:23.223Z,6/1/2018 12:12:49 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47b743d35f9f5f56_f83f579c2a9846eaac65c546c706cd67,2018-07,2018-07-31T23:22:08.089Z,7/26/2018 9:20:16 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47b743d35f9f5f56_f83f579c2a9846eaac65c546c706cd67,2018-08,2018-08-01T03:22:01.596Z,8/1/2018 12:21:59 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47d5f56a55da8181_f83f579c2a9846eaac65c546c706cd67,2017-03,2017-03-31T23:03:43.345Z,3/8/2017 8:57:21 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-03,Edm.String,Not Yet Available,Edm.String,3.20,Edm.String,Not Yet Available,Edm.String
47d5f56a55da8181_f83f579c2a9846eaac65c546c706cd67,2017-04,2017-04-30T23:12:40.710Z,4/1/2017 12:03:42 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47d5f56a55da8181_f83f579c2a9846eaac65c546c706cd67,2017-05,2017-05-31T23:20:46.651Z,5/1/2017 12:12:50 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47d5f56a55da8181_f83f579c2a9846eaac65c546c706cd67,2017-06,2017-06-30T23:32:56.691Z,6/1/2017 12:20:48 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47d5f56a55da8181_f83f579c2a9846eaac65c546c706cd67,2017-07,2017-07-31T23:43:03.541Z,7/1/2017 12:32:57 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47d5f56a55da8181_f83f579c2a9846eaac65c546c706cd67,2017-08,2017-08-31T23:53:13.917Z,8/1/2017 12:43:01 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47d5f56a55da8181_f83f579c2a9846eaac65c546c706cd67,2017-09,2017-09-30T23:01:09.934Z,9/1/2017 12:53:23 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-09,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47d5f56a55da8181_f83f579c2a9846eaac65c546c706cd67,2017-10,2017-10-31T23:09:24.277Z,10/1/2017 12:01:11 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-10,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47d5f56a55da8181_f83f579c2a9846eaac65c546c706cd67,2017-11,2017-11-30T23:19:12.744Z,11/1/2017 12:09:30 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-11,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47d5f56a55da8181_f83f579c2a9846eaac65c546c706cd67,2017-12,2017-12-31T23:30:10.065Z,12/1/2017 12:18:47 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-12,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47d5f56a55da8181_f83f579c2a9846eaac65c546c706cd67,2018-01,2018-01-31T23:39:14.264Z,1/1/2018 12:30:11 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-01,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47d5f56a55da8181_f83f579c2a9846eaac65c546c706cd67,2018-02,2018-02-28T23:46:31.076Z,2/1/2018 12:39:15 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47d5f56a55da8181_f83f579c2a9846eaac65c546c706cd67,2018-03,2018-03-31T23:54:05.265Z,3/1/2018 12:46:30 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-03,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47d5f56a55da8181_f83f579c2a9846eaac65c546c706cd67,2018-04,2018-04-30T23:04:36.627Z,4/1/2018 12:54:06 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47d5f56a55da8181_f83f579c2a9846eaac65c546c706cd67,2018-05,2018-05-31T23:12:48.141Z,5/1/2018 12:04:34 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47d5f56a55da8181_f83f579c2a9846eaac65c546c706cd67,2018-06,2018-06-30T23:13:23.256Z,6/1/2018 12:12:49 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47d5f56a55da8181_f83f579c2a9846eaac65c546c706cd67,2018-07,2018-07-31T23:22:08.122Z,7/26/2018 9:20:16 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
47d5f56a55da8181_f83f579c2a9846eaac65c546c706cd67,2018-08,2018-08-01T03:22:01.631Z,8/1/2018 12:21:59 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4b1c6f9f10b26c9f_f83f579c2a9846eaac65c546c706cd67,2017-11,2017-11-30T23:19:12.783Z,11/25/2017 8:17:19 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-11,Edm.String,Not Yet Available,Edm.String,1.60,Edm.String,Not Yet Available,Edm.String
4b1c6f9f10b26c9f_f83f579c2a9846eaac65c546c706cd67,2017-12,2017-12-31T23:30:10.115Z,12/1/2017 12:18:47 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-12,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4b1c6f9f10b26c9f_f83f579c2a9846eaac65c546c706cd67,2018-01,2018-01-31T23:39:14.314Z,1/1/2018 12:30:11 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-01,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4b1c6f9f10b26c9f_f83f579c2a9846eaac65c546c706cd67,2018-02,2018-02-28T23:46:31.125Z,2/1/2018 12:39:15 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4b1c6f9f10b26c9f_f83f579c2a9846eaac65c546c706cd67,2018-03,2018-03-31T23:54:05.303Z,3/1/2018 12:46:30 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-03,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4b1c6f9f10b26c9f_f83f579c2a9846eaac65c546c706cd67,2018-04,2018-04-30T23:04:36.665Z,4/1/2018 12:54:06 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4b1c6f9f10b26c9f_f83f579c2a9846eaac65c546c706cd67,2018-05,2018-05-31T23:12:48.174Z,5/1/2018 12:04:34 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4b1c6f9f10b26c9f_f83f579c2a9846eaac65c546c706cd67,2018-06,2018-06-30T23:13:23.289Z,6/1/2018 12:12:49 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4b1c6f9f10b26c9f_f83f579c2a9846eaac65c546c706cd67,2018-07,2018-07-31T23:22:08.153Z,7/26/2018 9:20:16 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4b1c6f9f10b26c9f_f83f579c2a9846eaac65c546c706cd67,2018-08,2018-08-01T03:22:01.665Z,8/1/2018 12:21:59 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2016-12,2016-12-31T23:37:46.381Z,12/20/2016 3:33:52 PM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2016-12,Edm.String,Not Yet Available,Edm.String,4.00,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2017-01,2017-01-31T23:47:43.067Z,1/1/2017 12:37:48 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-01,Edm.String,Not Yet Available,Edm.String,8.40,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2017-02,2017-02-28T23:55:31.710Z,2/1/2017 12:47:40 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2017-03,2017-03-31T23:03:43.551Z,3/1/2017 12:55:39 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-03,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2017-04,2017-04-30T23:12:40.911Z,4/1/2017 12:03:42 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2017-05,2017-05-31T23:20:46.686Z,5/1/2017 12:12:50 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2017-06,2017-06-30T23:32:56.741Z,6/1/2017 12:20:48 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2017-07,2017-07-31T23:43:03.822Z,7/1/2017 12:32:57 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2017-08,2017-08-31T23:53:13.997Z,8/1/2017 12:43:01 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2017-09,2017-09-30T23:01:09.983Z,9/1/2017 12:53:23 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-09,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2017-10,2017-10-31T23:09:24.380Z,10/1/2017 12:01:12 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-10,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2017-11,2017-11-30T23:19:12.854Z,11/1/2017 12:09:30 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-11,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2017-12,2017-12-31T23:30:10.275Z,12/1/2017 12:18:47 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-12,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2018-01,2018-01-31T23:39:14.366Z,1/1/2018 12:30:11 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-01,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2018-02,2018-02-28T23:46:31.176Z,2/1/2018 12:39:15 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2018-03,2018-03-31T23:54:05.349Z,3/1/2018 12:46:30 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-03,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2018-04,2018-04-30T23:04:36.710Z,4/1/2018 12:54:06 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2018-05,2018-05-31T23:12:48.216Z,5/1/2018 12:04:34 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2018-06,2018-06-30T23:13:23.324Z,6/1/2018 12:12:49 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2018-07,2018-07-31T23:22:08.187Z,7/26/2018 9:20:16 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c727cec27d4f192_f83f579c2a9846eaac65c546c706cd67,2018-08,2018-08-01T03:22:01.701Z,8/1/2018 12:21:59 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c8207fb12499965_f83f579c2a9846eaac65c546c706cd67,2017-11,2017-11-30T23:19:12.893Z,11/2/2017 6:09:47 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-11,Edm.String,Not Yet Available,Edm.String,1.60,Edm.String,Not Yet Available,Edm.String
4c8207fb12499965_f83f579c2a9846eaac65c546c706cd67,2017-12,2017-12-31T23:30:10.344Z,12/1/2017 12:18:47 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2017-12,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c8207fb12499965_f83f579c2a9846eaac65c546c706cd67,2018-01,2018-01-31T23:39:14.404Z,1/1/2018 12:30:11 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-01,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c8207fb12499965_f83f579c2a9846eaac65c546c706cd67,2018-02,2018-02-28T23:46:31.225Z,2/1/2018 12:39:15 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-02,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c8207fb12499965_f83f579c2a9846eaac65c546c706cd67,2018-03,2018-03-31T23:54:05.394Z,3/1/2018 12:46:30 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-03,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c8207fb12499965_f83f579c2a9846eaac65c546c706cd67,2018-04,2018-04-30T23:04:36.744Z,4/1/2018 12:54:06 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-04,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c8207fb12499965_f83f579c2a9846eaac65c546c706cd67,2018-05,2018-05-31T23:12:48.248Z,5/1/2018 12:04:34 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-05,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c8207fb12499965_f83f579c2a9846eaac65c546c706cd67,2018-06,2018-06-30T23:13:23.389Z,6/1/2018 12:12:49 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-06,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c8207fb12499965_f83f579c2a9846eaac65c546c706cd67,2018-07,2018-07-31T23:22:08.216Z,7/26/2018 9:20:16 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-07,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
4c8207fb12499965_f83f579c2a9846eaac65c546c706cd67,2018-08,2018-08-01T03:22:01.735Z,8/1/2018 12:21:59 AM,Edm.String,Not Yet Available,Edm.String,Not Yet Available,Edm.String,2018-08,Edm.String,Not Yet Available,Edm.String,0.00,Edm.String,Not Yet Available,Edm.String
